id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1572191636003893255,1572018426033639425,2022-09-20 11:51:10 UTC,2022-09-20,11:51:10,+0000,1167434867799277568,kei_1710,🍜,,"@SoundOfYogi Laah lu tau meaning doxing. Gw tanya ini si ravine dr sisi mana doxing nya???  Cocoklogi dia based on akun sosmed yg terpublikasi sendiri oleh yg bersangkutan, gak ada reveal data pribadi. Noh liat si afi, sampe alamat rumah aul aja di spill itu bisa kena UU ITE juga lhoooo 😂😂",in,[],[],[],1,0,2,[],[],https://twitter.com/kei_1710/status/1572191636003893255,False,,0,,,,,,,,"[{'screen_name': 'SoundOfYogi', 'name': 'Yogi Natasukma™', 'id': '93882850'}]",,,,
1572181083231522818,1572018426033639425,2022-09-20 11:09:14 UTC,2022-09-20,11:09:14,+0000,2250451076,faatoolazy,Fafifu,,"@SoundOfYogi Doxing itu memaparkan data pribadi tanpa permission dengan data yg yg sebelumnya tidak dipublikasikan oleh sipemilik, sedangkan tindakan itu bukan doxing, lebih tepatnya potensial menfitnah(walau cocoklogi)  Nama itu bukan doxing kecuali dia sudah mempublikasikan",in,[],[],[],1,0,0,[],[],https://twitter.com/FaaTooLazy/status/1572181083231522818,False,,0,,,,,,,,"[{'screen_name': 'SoundOfYogi', 'name': 'Yogi Natasukma™', 'id': '93882850'}]",,,,
1572130040770613249,1572130040770613249,2022-09-20 07:46:25 UTC,2022-09-20,07:46:25,+0000,755673247660650497,kominfodiy,Kominfo DIY,,"Selasa (20/09/2022), Dinas Kominfo DIY telah menyelenggarakan Podcast Aruh-Aruh Diseminasi Konten Positif “Awas Doxing: Lindungi Diri, Lindungi Data Pribadi” pada Senin (19/09) yang bertempat di Co-Working Space Kominfo DIY.  Selengkapnya  https://t.co/8uUETSa2Hl  https://t.co/CwNZs8PJVl",in,[],['https://www.facebook.com/kominfodiy/posts/pfbid0weJ7PFeYiPuTX2YVVsAwnus9AAPg6MC3ksj7NyCBiwwChcHMHkNerk2eVoVUrHn5l'],"['https://pbs.twimg.com/media/FdFS9_daEAEkoCs.jpg', 'https://pbs.twimg.com/media/FdFS9_RaEAMjd2t.jpg', 'https://pbs.twimg.com/media/FdFS9_eaEAEpqnw.jpg', 'https://pbs.twimg.com/media/FdFS9_gaUAA-bZO.jpg']",1,0,0,[],[],https://twitter.com/kominfodiy/status/1572130040770613249,False,,1,https://pbs.twimg.com/media/FdFS9_daEAEkoCs.jpg,,,,,,,[],,,,
1572093757386002439,1572093757386002439,2022-09-20 05:22:14 UTC,2022-09-20,05:22:14,+0000,731876024,burnthebeast,ILHAM GOD,,"ketika u membagikan data pribadi–lewat akun pribadi– secara publik di internet, terus ada orang lain yang nemuin, menurut gw itu ngga bisa termasuk doxing sih.",in,[],[],[],1,0,1,[],[],https://twitter.com/burnthebeast/status/1572093757386002439,False,https://twitter.com/waifunicorobin/status/1571821557508640768,0,,,,,,,,[],,,,
1572080532527382530,1572080532527382530,2022-09-20 04:29:41 UTC,2022-09-20,04:29:41,+0000,118646322,bisniscom,Bisnis.com,,"Disahkan Hari Ini, RUU Perlindungan Data Pribadi Mampu Tangkal Doxing?  https://t.co/jCAeSNkV3Y",in,[],['https://teknologi.bisnis.com/read/20220920/101/1579302/disahkan-hari-ini-ruu-perlindungan-data-pribadi-mampu-tangkal-doxing'],[],0,1,3,[],[],https://twitter.com/Bisniscom/status/1572080532527382530,False,,0,,,,,,,,[],,,,
1572043112117309440,1572043112117309440,2022-09-20 02:00:59 UTC,2022-09-20,02:00:59,+0000,928051513208946688,demonicarte,jan,,Parah ini muntun penyebaran data pribadi,in,[],[],[],0,0,0,[],[],https://twitter.com/demonicarte/status/1572043112117309440,False,,0,,,,,,,,[],,,,
1572010120326041601,1572010120326041601,2022-09-19 23:49:53 UTC,2022-09-19,23:49:53,+0000,258726783,sarrahgita,gitasarrah,,Salah satu penyebab doxing adalah minimnya kesadaran melindungi data pribadi di internet.  #doxing,in,[],[],[],0,0,0,['doxing'],[],https://twitter.com/sarrahgita/status/1572010120326041601,False,,0,,,,,,,,[],,,,
1572009666250674176,1572009666250674176,2022-09-19 23:48:05 UTC,2022-09-19,23:48:05,+0000,258726783,sarrahgita,gitasarrah,,Doxing berasal dari kata “dox” singkatan dari dokumen adalah sebuah tindakan berbasis internet untuk meneliti dan menyebarluaskan informasi pribadi secara publik (termasuk data pribadi) terhadap seseorang individu atau organisasi.  #doxing,in,[],[],[],0,0,0,['doxing'],[],https://twitter.com/sarrahgita/status/1572009666250674176,False,,0,,,,,,,,[],,,,
1571891519212388358,1571891519212388358,2022-09-19 15:58:37 UTC,2022-09-19,15:58:37,+0000,1411577674632290304,rosidsinamor,Rosid Sinamor,,"Kemungkinan masih ada yang beck-Up, sehingga masih makin banyaknya  agen-agen judi slot online yang menawarkan, entah dari mana para agen slot mendapatkan nomor-nomor telpon yang merupakan data pribadi. Dan siapakah yang harus bertanggungjawab terkait penyebaran data pribadi?…  https://t.co/AIOcM74t5Y",in,[],[],"['https://pbs.twimg.com/media/FdB7AKtaUAElwYx.jpg', 'https://pbs.twimg.com/media/FdB7AKsaUAIr5Kc.jpg', 'https://pbs.twimg.com/media/FdB7AKqaIAAICTr.jpg']",0,0,0,[],[],https://twitter.com/RosidSinamor/status/1571891519212388358,False,https://twitter.com/keuangannews_id/status/1571492262697369601,1,https://pbs.twimg.com/media/FdB7AKtaUAElwYx.jpg,,,,,,,[],,,,
1571819610596573186,1571819610596573186,2022-09-19 11:12:52 UTC,2022-09-19,11:12:52,+0000,110054597,abangadekan,A/M,,"Udah bener gausah doxing nyebarin data pribadi, di keep aja (bahkan kalo perlu diskip) kalo ada yg kasih tau 🙏🏽",in,[],[],[],0,0,0,[],[],https://twitter.com/abangadekan/status/1571819610596573186,False,https://twitter.com/seravineu/status/1571725015560916994,0,,,,,,,,[],,,,
1571733374661795840,1571733374661795840,2022-09-19 05:30:12 UTC,2022-09-19,05:30:12,+0000,1117529034,mediakonsumenid,Media Konsumen,,Penyalahgunaan dan Penyebaran Data Pribadi oleh Pinjol Ilegal -  https://t.co/I9jY3br4RW CC @ojkindonesia,in,"[{'screen_name': 'ojkindonesia', 'name': 'ojk indonesia', 'id': '1869673304'}]",['https://mediakonsumen.com/2022/09/19/surat-pembaca/penyalahgunaan-dan-penyebaran-data-pribadi-oleh-pinjol-ilegal?utm_source=TW&utm_medium=MediaKonsumenID&utm_campaign=medsos'],[],0,0,0,[],[],https://twitter.com/MediaKonsumenID/status/1571733374661795840,False,,0,,,,,,,,[],,,,
1571719919435390977,1571640218297708544,2022-09-19 04:36:44 UTC,2022-09-19,04:36:44,+0000,1245804938006900736,kunaonsihbeb,aduh,,@imcassiee_ @tanyakanrl Ravine ini ga salah sih kata gw. Dia cuma compile status2 yg dibikin natalie sm afi di sosmed mereka sendiri. Ga ada doxing atau sebar data pribadi apapun,in,[],[],[],0,0,3,[],[],https://twitter.com/kunaonsihbeb/status/1571719919435390977,False,,0,,,,,,,,"[{'screen_name': 'imcassiee_', 'name': 'Cassie', 'id': '1571224864207536129'}, {'screen_name': 'tanyakanrl', 'name': 'TanyarlㅡDilarang Rep LINK AFF‼', 'id': '1331650559518990336'}]",,,,
1571707872509300737,1571640218297708544,2022-09-19 03:48:52 UTC,2022-09-19,03:48:52,+0000,735152425,grinrevolusen,Grin Revolusen,,"@imcassiee_ @yodahlahyeah @tanyakanrl temenmu itu seravinau itu ya? kalau iya, sebenarnya yg dia lakukan itu bkn doxing. Tidak ada data pribadi yg disebar (no hp,alamt, dll), dia hanya membandingkan 2 konten akun publik sj. Tp klo sudah main bayar lawyer gini mah sulit, kcuali temenmu itu pny duid bayar lawyer jg",in,[],[],[],2,0,7,[],[],https://twitter.com/grinrevolusen/status/1571707872509300737,False,,0,,,,,,,,"[{'screen_name': 'imcassiee_', 'name': 'Cassie', 'id': '1571224864207536129'}, {'screen_name': 'yodahlahyeah', 'name': 'DEW 💜', 'id': '1186248738022363136'}, {'screen_name': 'tanyakanrl', 'name': 'TanyarlㅡDilarang Rep LINK AFF‼', 'id': '1331650559518990336'}]",,,,
1571706550401769472,1571667902759317507,2022-09-19 03:43:37 UTC,2022-09-19,03:43:37,+0000,735152425,grinrevolusen,Grin Revolusen,,"@tanyakanrl yang dilakukan seravinau itu bukan doxing gak ada data pribadi yg disebar (no hp, alamat, dll) murni hny membandingkan isi konten dr 2 akun publik, lalu audiens yg menilai sebenarnya ini bkn doxing, kalau seravino bisa cari pengacara hebat bisa deh lolos itu klo dia pny duit",in,[],[],[],0,0,1,[],[],https://twitter.com/grinrevolusen/status/1571706550401769472,False,,0,,,,,,,,"[{'screen_name': 'tanyakanrl', 'name': 'TanyarlㅡDilarang Rep LINK AFF‼', 'id': '1331650559518990336'}]",,,,
1571652831148658688,1571652816342765568,2022-09-19 00:10:09 UTC,2022-09-19,00:10:09,+0000,1370309531985580037,bemfisipunej,BEM FISIP UNEJ,,"Di era globalisasi saat ini, pemanfaatan teknologi internet kian meningkat sehingga memunculkan tantangan baru dalam hal perlindungan atas data pribadi terutama dalam peningkatan praktik pengumpulan, pemanfaatan dan penyebaran data pribadi yang dimiliki oleh seseorang.  https://t.co/J4WlGSOPVR",in,[],[],['https://pbs.twimg.com/media/Fc-eRlAagAEyLZ-.jpg'],1,0,0,[],[],https://twitter.com/bemfisipunej/status/1571652831148658688,False,,1,https://pbs.twimg.com/media/Fc-eRlAagAEyLZ-.jpg,,,,,,,[],,,,
1571511002704879619,1571439801127276545,2022-09-18 14:46:34 UTC,2022-09-18,14:46:34,+0000,118446402,haeguys18,callmemartha,,"@condensedbold @seravineu Doksing (bahasa Inggris: doxing atau doxxing, berasal dari kata ""dox"", singkatan dari dokumen), adalah sebuah tindakan berbasis internet untuk meneliti dan menyebarluaskan informasi pribadi secara publik (termasuk data pribadi) terhadap seseorang individu atau organisasi.",in,[],[],[],0,0,4,[],[],https://twitter.com/Haeguys18/status/1571511002704879619,False,,0,,,,,,,,"[{'screen_name': 'condensedbold', 'name': 'Gill Sans', 'id': '1315526982088577025'}, {'screen_name': 'seravineu', 'name': 'ravine', 'id': '1037354367735590912'}]",,,,
1571486477036691459,1571439801127276545,2022-09-18 13:09:07 UTC,2022-09-18,13:09:07,+0000,479443570,translatorjemah,"Arif Rakhman, Translator, English-Indonesian",,"@donttrytoomuch @Reggna5 @bapakaokotak @seravineu Doxing adalah konsekuensi dari oversharing. Sudah diperingatkan di atas dan di mana². Ditambah negara gak becus urus data pribadi warga, harusnya jadi pengingat diri stop oversharing",in,[],[],[],0,0,0,[],[],https://twitter.com/translatorjemah/status/1571486477036691459,False,,0,,,,,,,,"[{'screen_name': 'donttrytoomuch', 'name': 'monotheism', 'id': '1284663378'}, {'screen_name': 'Reggna5', 'name': 'Ape Lu?', 'id': '1291446671918813184'}, {'screen_name': 'bapakaokotak', 'name': 'イルランド', 'id': '826362903661928448'}, {'screen_name': 'seravineu', 'name': 'ravine', 'id': '1037354367735590912'}]",,,,
1571479991560601601,1571430379743068160,2022-09-18 12:43:21 UTC,2022-09-18,12:43:21,+0000,1181396872159621121,michaeljohane20,Mr. YANTO KATES,,@SCahyonugrohos @uqiiiiiii @ridwanhr Doxing yg kena UU ITE itu kalo nyebar data pribadi NIK dan tanggal lahir. Kalo foto dan nama kayaknya bukan om,in,[],[],[],1,0,3,[],[],https://twitter.com/MichaelJohane20/status/1571479991560601601,False,,0,,,,,,,,"[{'screen_name': 'SCahyonugrohos', 'name': 'cahyo nugroho s', 'id': '848345030'}, {'screen_name': 'uqiiiiiii', 'name': 'U', 'id': '266506059'}, {'screen_name': 'ridwanhr', 'name': 'Ridwan Hanif 🏑', 'id': '43922847'}]",,,,
1571342584349597696,1571127337911209987,2022-09-18 03:37:20 UTC,2022-09-18,03:37:20,+0000,2207287164,hvebeenthere,TimeFlies,,"@vincentrcrd Kalo loe doxing data pribadi orang lain di akun telegram salah gak tong?  Jadi loe gak masalahin ya kalo ada orang NGEDOXING DATA PRIBADI LOE DI AKUN TELEGRAM?  MIKIIIRRR, PAKE OTAK LOE ANJINGGG!!",in,[],[],[],0,0,0,[],[],https://twitter.com/hvebeenthere/status/1571342584349597696,False,,0,,,,,,,,"[{'screen_name': 'vincentrcrd', 'name': 'Vincent Ricardo', 'id': '253096749'}]",,,,
1571309576905199616,1571044381012160513,2022-09-18 01:26:11 UTC,2022-09-18,01:26:11,+0000,40580851,imel_imel_an,ImelImelan,,"@YunMandolang @ferizandra @nirwan_anestesi @DonAdam68 coba anda buat akun telegram gak pake no telpon.. MAH bukan hacker, tapi penjual akun telegram yg dipake hacker buat doxing data pribadi jadi kena uu ite dia.. buat akun telegram gratis tapi ya harus pake no. telp  hacker ga mau pake no telp dia..ngomongin ip,  ip ya dari no telp",in,[],[],[],1,0,0,[],[],https://twitter.com/imel_imel_an/status/1571309576905199616,False,,0,,,,,,,,"[{'screen_name': 'YunMandolang', 'name': 'oden', 'id': '1069254969667182593'}, {'screen_name': 'ferizandra', 'name': 'ferizandra', 'id': '80559922'}, {'screen_name': 'nirwan_anestesi', 'name': 'Nirwan Satria', 'id': '103910267'}, {'screen_name': 'DonAdam68', 'name': 'Don Adam', 'id': '1312514755'}]",,,,
